Date,Open,High,Low,Close,Adj Close,Volume
2023-09-28,188.899994,189.500000,186.500000,187.449997,182.002258,14890642
2023-09-29,188.500000,192.250000,188.149994,191.850006,186.274384,10085766
2023-10-03,189.300003,189.300003,183.649994,184.600006,179.235092,22118500
2023-10-04,184.449997,184.600006,182.100006,182.750000,177.438843,9360058
2023-10-05,181.250000,184.000000,181.000000,182.199997,176.904831,11128340
2023-10-06,183.500000,183.500000,180.600006,181.449997,176.176620,5759904
2023-10-09,182.899994,184.699997,181.250000,181.699997,176.419357,14622727
2023-10-10,182.300003,184.500000,182.050003,183.500000,178.167053,11819690
2023-10-11,184.399994,184.699997,182.750000,183.250000,177.924316,8499601
2023-10-12,183.199997,184.850006,183.000000,184.449997,179.089432,8677885
2023-10-13,184.500000,186.250000,184.050003,184.899994,179.526352,7435899
2023-10-16,187.949997,188.199997,186.250000,186.550003,181.128418,12376549
2023-10-17,187.000000,187.050003,185.550003,186.250000,180.837128,4381065
2023-10-18,188.000000,188.050003,186.050003,186.949997,181.516785,10181113
2023-10-19,186.000000,186.649994,185.050003,186.300003,180.885681,9148124
2023-10-20,187.000000,187.300003,185.149994,186.199997,180.788574,7912216
2023-10-23,185.949997,185.949997,184.199997,184.850006,179.477829,4723090
2023-10-25,184.850006,185.850006,183.000000,184.350006,178.992355,6812004
2023-10-26,183.500000,184.149994,179.899994,180.899994,175.642609,8474867
2023-10-27,181.000000,185.800003,180.300003,184.750000,179.380722,6422123
2023-10-30,185.000000,189.199997,184.600006,188.800003,183.313019,7352638
2023-10-31,189.199997,189.800003,184.199997,186.149994,180.740036,9404675
2023-11-01,186.149994,188.800003,185.050003,186.699997,181.274048,9167869
2023-11-02,187.000000,187.649994,185.750000,186.199997,180.788574,11471209
2023-11-03,186.649994,190.649994,185.800003,190.000000,184.478149,7464912
2023-11-06,190.199997,194.199997,189.550003,193.300003,187.682236,8962124
2023-11-07,193.399994,198.000000,192.350006,193.199997,187.585144,13921916
2023-11-08,193.699997,196.550003,192.300003,195.350006,189.672668,10186886
2023-11-09,196.500000,196.699997,192.199997,192.699997,187.099670,5303833
2023-11-10,192.699997,196.500000,192.699997,195.899994,190.206665,6025889
2023-11-13,195.899994,197.300003,194.100006,195.800003,190.109589,11181086
2023-11-15,198.500000,203.000000,197.649994,199.500000,193.702057,19769385
2023-11-16,202.500000,203.399994,201.000000,201.800003,195.935211,18629240
2023-11-17,200.850006,201.250000,195.550003,196.350006,190.643600,13199928
2023-11-20,198.000000,198.500000,197.000000,197.850006,192.100006,6423265
2023-11-21,193.000000,193.949997,191.000000,191.199997,191.199997,10720353
2023-11-22,191.199997,191.850006,189.750000,191.000000,191.000000,7538825
2023-11-23,191.000000,191.750000,189.600006,190.649994,190.649994,6541617
2023-11-24,190.850006,191.850006,188.149994,188.850006,188.850006,5751331
2023-11-28,188.850006,194.449997,188.399994,193.949997,193.949997,9277764
2023-11-29,195.500000,195.500000,191.699997,192.000000,192.000000,8791333
2023-11-30,192.649994,195.649994,192.050003,194.949997,194.949997,14965403
2023-12-01,195.250000,198.250000,194.250000,194.550003,194.550003,9935740
2023-12-04,196.500000,205.899994,196.050003,202.050003,202.050003,28615290
2023-12-05,202.199997,203.949997,199.149994,202.050003,202.050003,14557746
2023-12-06,203.750000,203.750000,199.100006,201.949997,201.949997,12662213
2023-12-07,200.899994,200.899994,196.050003,198.899994,198.899994,16425880
2023-12-08,199.850006,200.300003,194.100006,195.949997,195.949997,10414387
2023-12-11,197.050003,200.850006,194.250000,197.800003,197.800003,10108266
2023-12-12,196.949997,197.800003,194.550003,195.399994,195.399994,10719911
2023-12-13,195.399994,195.399994,192.050003,193.149994,193.149994,10892122
2023-12-14,195.899994,196.300003,193.250000,195.949997,195.949997,15257294
2023-12-15,197.250000,201.949997,196.850006,201.050003,201.050003,22863981
2023-12-18,201.050003,201.649994,197.350006,199.000000,199.000000,8061011
2023-12-19,202.000000,203.550003,199.300003,200.300003,200.300003,16739742
2023-12-20,201.750000,212.000000,200.949997,203.199997,203.199997,57762576
2023-12-21,203.949997,206.750000,201.199997,202.649994,202.649994,22823936
2023-12-22,204.000000,204.500000,201.800003,203.949997,203.949997,9910694
2023-12-26,204.500000,208.500000,203.649994,207.350006,207.350006,17052969
2023-12-27,209.500000,209.899994,204.500000,205.550003,205.550003,20361303
2023-12-28,206.500000,208.899994,205.350006,208.300003,208.300003,22010872
2023-12-29,208.000000,208.000000,204.250000,205.050003,205.050003,12171663
2024-01-01,206.000000,207.100006,204.750000,205.350006,205.350006,4820168
2024-01-02,205.350006,210.750000,203.649994,207.050003,207.050003,21141219
2024-01-03,205.500000,210.449997,204.500000,208.250000,208.250000,11650902
2024-01-04,210.500000,215.399994,209.300003,214.649994,214.649994,31054419
2024-01-05,215.449997,217.500000,213.050003,216.449997,216.449997,20743811
2024-01-08,218.000000,220.800003,217.100006,217.949997,217.949997,19310595
2024-01-09,221.000000,221.449997,215.949997,216.649994,216.649994,11951525
2024-01-10,215.000000,215.000000,209.699997,212.100006,212.100006,16500666
2024-01-11,214.000000,214.000000,210.850006,211.850006,211.850006,12586419
2024-01-12,213.800003,224.750000,212.350006,223.399994,223.399994,39228118
2024-01-15,228.500000,235.449997,224.649994,233.500000,233.500000,57884916
2024-01-16,234.949997,238.949997,231.100006,235.100006,235.100006,34505065
2024-01-17,232.199997,237.250000,230.699997,232.050003,232.050003,26010955
